ticker,company_name,source_md,json_path,status,warnings,extracted_at
6825,和暢科技,Pilot_Reports/電腦及週邊設備 - 工業電腦/6825_和暢科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6825.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6826,和淞,Pilot_Reports/其他 - 其他電子產品及電子服務產業/6826_和淞.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6826.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6829,千附精密,Pilot_Reports/半導體 - 生產製程及檢測設備/6829_千附精密.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6829.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6830,汎銓,Pilot_Reports/其他 - 其他電子產品及電子服務產業/6830_汎銓.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6830.json,needs_review,,2026-07-30 23:51:48 CST
6831,邁科,Pilot_Reports/電腦及週邊設備 - 散熱片、風扇馬達、散熱模組/6831_邁科.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6831.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6832,金鼎科,Pilot_Reports/其他 - 其他/6832_金鼎科.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6832.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6833,太康精密,Pilot_Reports/連接器 - 連接器設計、組裝及製造/6833_太康精密.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6833.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6834,天二科技,Pilot_Reports/被動元件 - 電阻器/6834_天二科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6834.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6835,圓裕,Pilot_Reports/印刷電路板 - 硬板、軟板、IC載板製造/6835_圓裕.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6835.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6839,開陽能源,Pilot_Reports/太陽能產業 - 太陽能發電設備_系統及系統工程/6839_開陽能源.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6839.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6840,東研信超,Pilot_Reports/其他 - 其他電子產品及電子服務產業/6840_東研信超.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6840.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6854,錼創科技-KY創,Pilot_Reports/Electronic Components/6854_錼創科技-KY創.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6854.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6855,數泓科,Pilot_Reports/其他 - 其他電子產品及電子服務產業/6855_數泓科.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6855.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6858,愛比科技,Pilot_Reports/其他 - 其他電子產品及電子服務產業/6858_愛比科技.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6858.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6859,伯特光,Pilot_Reports/電腦及週邊設備 - 光學鏡片、鏡頭/6859_伯特光.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6859.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6862,三集瑞-KY,Pilot_Reports/Electronic Components/6862_三集瑞-KY.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6862.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6863,永道-KY,Pilot_Reports/Electronic Components/6863_永道-KY.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6863.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6869,雲豹能源,Pilot_Reports/太陽能產業 - 太陽能發電設備_系統及系統工程/6869_雲豹能源.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6869.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6870,騰雲,Pilot_Reports/金融科技 - 支付/6870_騰雲.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6870.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6873,泓德能源,Pilot_Reports/太陽能產業 - 太陽能發電設備_系統及系統工程/6873_泓德能源.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6873.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
